,Unnamed: 0,Title,Url,Time,Year,Type
0,0,The volatility of natural resources implications for sustainable development: Crude oil volatility prediction based on the multivariate structural regime switching,https://www.sciencedirect.com/science/article/pii/S0301420723003239,12 May 2023,2023,Research Article
1,1,From COVID to conflict: Understanding the deriving forces of environment and implications for natural resources,https://www.sciencedirect.com/science/article/pii/S0301420723004117,12 May 2023,2023,Research Article
2,2,"Investigating resource curse/blessing hypothesis: An empirical insights from Luxembourg, the Netherlands, and Portugal economies",https://www.sciencedirect.com/science/article/pii/S0301420723003586,12 May 2023,2023,Research Article
3,3,Using econometric and machine learning models to forecast crude oil prices: Insights from economic history,https://www.sciencedirect.com/science/article/pii/S0301420723003252,12 May 2023,2023,Research Article
4,4,COP27 perspective of resources management: From conflict to COVID-19 of emerging countries,https://www.sciencedirect.com/science/article/pii/S0301420723004191,11 May 2023,2023,Research Article
5,5,"Where risk, where capability? Building the emergency management capability structure of coal mining enterprises based on risk matching perspective",https://www.sciencedirect.com/science/article/pii/S0301420723004063,11 May 2023,2023,Research Article
6,6,Resilience assessment of international cobalt trade network,https://www.sciencedirect.com/science/article/pii/S0301420723003471,11 May 2023,2023,Research Article
7,7,Dependence structure among rare earth and financial markets: A multiscale-vine copula approach,https://www.sciencedirect.com/science/article/pii/S0301420723003379,11 May 2023,2023,Research Article
8,8,Sustainable development and resources extraction: A novel perspective for resources rich economies,https://www.sciencedirect.com/science/article/pii/S0301420723003069,10 May 2023,2023,Research Article
9,9,Towards green recovery: Natural resources utilization efficiency under the impact of environmental information disclosure,https://www.sciencedirect.com/science/article/pii/S0301420723003689,10 May 2023,2023,Research Article
10,10,Effects of oil market sentiment on macroeconomic variables,https://www.sciencedirect.com/science/article/pii/S0301420723003537,10 May 2023,2023,Research Article
11,11,"Energy transition, geopolitical risk, and natural resources extraction: A novel perspective of energy transition and resources extraction",https://www.sciencedirect.com/science/article/pii/S0301420723003197,10 May 2023,2023,Research Article
12,12,"Examining the symmetrical effect of traditional energy resources, industrial production, and poverty lessening on ecological sustainability: Policy track in the milieu of five neighboring Asian economies",https://www.sciencedirect.com/science/article/pii/S0301420723003173,10 May 2023,2023,Research Article
13,13,"Exploring the impacts of natural resources, and financial development on green energy: Novel findings from top natural resources abundant economies",https://www.sciencedirect.com/science/article/pii/S0301420723003501,10 May 2023,2023,Research Article
14,14,Regulating corporate social responsibility in energy and extractive industries: The case of international oil companies in a developing country,https://www.sciencedirect.com/science/article/pii/S0301420723003185,10 May 2023,2023,Research Article
15,15,Energy security analysis in a geopolitically volatile world: A causal study,https://www.sciencedirect.com/science/article/pii/S0301420723003847,9 May 2023,2023,Research Article
16,16,Quantile connectedness between oil price shocks and exchange rates,https://www.sciencedirect.com/science/article/pii/S0301420723003690,9 May 2023,2023,Research Article
17,17,"Transition towards sustainable energy: The role of economic complexity, financial liberalization and natural resources management in China",https://www.sciencedirect.com/science/article/pii/S0301420723003422,9 May 2023,2023,Research Article
18,18,Combining the role of the banking sector and natural resource utilization on green economic development: Evidence from China,https://www.sciencedirect.com/science/article/pii/S0301420723003823,9 May 2023,2023,Research Article
19,19,Resources curse hypothesis and COP26 target: Mineral and oil resources economies COVID-19 perspective,https://www.sciencedirect.com/science/article/pii/S0301420723003987,8 May 2023,2023,Research Article
